starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 12 17:02:45 2021	1636707765	0	1086	1086	1045
Fri Nov 12 17:02:41 2021	1636707761	0	1086	1086	1086
Fri Nov 12 17:02:41 2021	1636707761	0	1087	1087	1085
Fri Nov 12 17:02:37 2021	1636707757	0	1088	1088	1087
Fri Nov 12 17:03:02 2021	1636707782	0	1091	1091	1090
Fri Nov 12 17:03:02 2021	1636707782	0	1091	1091	1091
Fri Nov 12 17:02:48 2021	1636707768	0	1092	1092	1091
Fri Nov 12 17:02:40 2021	1636707760	0	1092	1092	1086
Fri Nov 12 17:03:02 2021	1636707782	0	1094	1094	1093
Fri Nov 12 17:02:42 2021	1636707762	0	1094	1094	1094
Fri Nov 12 17:02:56 2021	1636707776	0	1094	1095	1094
Fri Nov 12 17:02:36 2021	1636707756	3	1092	1095	1092
Fri Nov 12 17:02:57 2021	1636707777	0	1097	1097	1096
Fri Nov 12 17:02:56 2021	1636707776	0	1097	1098	1097
Fri Nov 12 17:02:42 2021	1636707762	0	1100	1100	1099
Fri Nov 12 17:03:01 2021	1636707781	0	1100	1100	1099
Fri Nov 12 17:02:45 2021	1636707765	0	1100	1100	1099
Fri Nov 12 17:02:38 2021	1636707758	0	1101	1101	1100
Fri Nov 12 17:02:36 2021	1636707756	0	1101	1102	1101
Fri Nov 12 17:02:47 2021	1636707767	0	1102	1102	1100
Fri Nov 12 17:03:02 2021	1636707782	0	1103	1104	1103
Fri Nov 12 17:02:39 2021	1636707759	0	1107	1107	1105
Fri Nov 12 17:02:37 2021	1636707757	0	1107	1107	1107
Fri Nov 12 17:02:59 2021	1636707779	0	1110	1110	1109
Fri Nov 12 17:03:02 2021	1636707782	0	1112	1112	1111
Fri Nov 12 17:02:50 2021	1636707770	0	1112	1112	1111
Fri Nov 12 17:02:56 2021	1636707776	0	1113	1113	1113
Fri Nov 12 17:03:02 2021	1636707782	0	1114	1114	1108
Fri Nov 12 17:02:46 2021	1636707766	0	1115	1115	1115
Fri Nov 12 17:02:37 2021	1636707757	0	1116	1116	1115
Fri Nov 12 17:02:36 2021	1636707756	0	1118	1118	1117
Fri Nov 12 17:02:49 2021	1636707769	0	1118	1118	1117
Fri Nov 12 17:02:37 2021	1636707757	0	1118	1118	1118
Fri Nov 12 17:02:43 2021	1636707763	0	1119	1119	1119
Fri Nov 12 17:02:55 2021	1636707775	0	1120	1120	1119
Fri Nov 12 17:02:59 2021	1636707779	0	1120	1120	1120
Fri Nov 12 17:02:43 2021	1636707763	0	1122	1122	1121
Fri Nov 12 17:02:42 2021	1636707762	0	1122	1122	1121
Fri Nov 12 17:02:38 2021	1636707758	0	1122	1123	730
Fri Nov 12 17:02:43 2021	1636707763	0	1123	1123	1122
Fri Nov 12 17:02:43 2021	1636707763	0	1124	1124	1120
Fri Nov 12 17:03:02 2021	1636707782	0	1125	1125	1124
Fri Nov 12 17:02:57 2021	1636707777	0	1125	1125	1124
Fri Nov 12 17:02:42 2021	1636707762	0	1126	1126	1126
Fri Nov 12 17:02:45 2021	1636707765	0	1128	1128	1126
Fri Nov 12 17:02:52 2021	1636707772	0	1128	1129	1128
Fri Nov 12 17:02:44 2021	1636707764	0	1129	1129	1129
Fri Nov 12 17:02:39 2021	1636707759	0	1129	1130	818
Fri Nov 12 17:02:43 2021	1636707763	0	1131	1131	1131
Fri Nov 12 17:02:45 2021	1636707765	0	1132	1132	1131
Fri Nov 12 17:02:37 2021	1636707757	0	1139	1139	1138
Fri Nov 12 17:02:38 2021	1636707758	0	1143	1144	1116
Fri Nov 12 17:02:40 2021	1636707760	0	1144	1144	1139
Fri Nov 12 17:02:45 2021	1636707765	0	1146	1146	1145
Fri Nov 12 17:02:36 2021	1636707756	0	1146	1146	1145
Fri Nov 12 17:02:37 2021	1636707757	0	1147	1147	1146
Fri Nov 12 17:02:41 2021	1636707761	0	1147	1147	1147
Fri Nov 12 17:03:02 2021	1636707782	0	1148	1148	1147
Fri Nov 12 17:02:46 2021	1636707766	0	1149	1149	1127
Fri Nov 12 17:02:41 2021	1636707761	0	1151	1151	1150
Fri Nov 12 17:02:38 2021	1636707758	0	1151	1152	1146
Fri Nov 12 17:03:02 2021	1636707782	0	1152	1152	1152
Fri Nov 12 17:03:02 2021	1636707782	0	1155	1155	1154
Fri Nov 12 17:03:02 2021	1636707782	0	1156	1156	1155
Fri Nov 12 17:02:40 2021	1636707760	0	1156	1156	1155
Fri Nov 12 17:02:41 2021	1636707761	0	1159	1159	1158
Fri Nov 12 17:02:49 2021	1636707769	0	1159	1159	305
Fri Nov 12 17:02:58 2021	1636707778	0	1159	1159	1158
Fri Nov 12 17:02:51 2021	1636707771	0	1160	1160	1159
Fri Nov 12 17:02:41 2021	1636707761	0	1160	1160	1159
Fri Nov 12 17:02:40 2021	1636707760	0	1160	1160	1159
Fri Nov 12 17:02:53 2021	1636707773	0	1160	1160	1142
Fri Nov 12 17:02:59 2021	1636707779	0	1161	1161	1150
Fri Nov 12 17:02:42 2021	1636707762	0	1163	1164	1163
Fri Nov 12 17:02:44 2021	1636707764	0	1164	1164	1162
Fri Nov 12 17:02:40 2021	1636707760	0	1165	1165	1164
Fri Nov 12 17:02:38 2021	1636707758	0	1165	1165	1143
Fri Nov 12 17:02:56 2021	1636707776	0	1165	1165	1161
Fri Nov 12 17:02:38 2021	1636707758	0	1168	1168	1167
Fri Nov 12 17:02:42 2021	1636707762	0	1170	1170	1130
Fri Nov 12 17:02:39 2021	1636707759	0	1171	1171	1169
Fri Nov 12 17:02:37 2021	1636707757	0	1174	1174	1173
Fri Nov 12 17:02:36 2021	1636707756	3	1175	1178	1174
Fri Nov 12 17:02:40 2021	1636707760	0	1178	1178	1177
Fri Nov 12 17:02:39 2021	1636707759	0	1179	1179	1178
Fri Nov 12 17:02:53 2021	1636707773	0	1180	1180	1179
Fri Nov 12 17:02:36 2021	1636707756	0	1180	1180	1180
Fri Nov 12 17:02:52 2021	1636707772	0	1181	1181	1179
Fri Nov 12 17:02:58 2021	1636707778	0	1181	1181	1179
Fri Nov 12 17:02:49 2021	1636707769	0	1183	1183	1182
Fri Nov 12 17:02:39 2021	1636707759	0	1187	1187	1186
Fri Nov 12 17:03:00 2021	1636707780	0	1188	1188	1188
Fri Nov 12 17:02:57 2021	1636707777	0	1188	1188	1187
Fri Nov 12 17:02:55 2021	1636707775	0	1191	1191	1190
Fri Nov 12 17:02:46 2021	1636707766	0	1191	1192	1188
Fri Nov 12 17:02:58 2021	1636707778	0	1194	1194	1117
Fri Nov 12 17:02:39 2021	1636707759	0	1194	1194	1194
Fri Nov 12 17:02:42 2021	1636707762	0	1195	1195	1194
Fri Nov 12 17:02:45 2021	1636707765	0	1195	1195	1194
Fri Nov 12 17:03:01 2021	1636707781	0	1196	1196	1195
Fri Nov 12 17:03:02 2021	1636707782	0	1197	1197	1196
Fri Nov 12 17:03:00 2021	1636707780	0	1198	1198	1197
Fri Nov 12 17:02:50 2021	1636707770	0	1201	1201	895
Fri Nov 12 17:02:43 2021	1636707763	0	1201	1201	1201
Fri Nov 12 17:02:36 2021	1636707756	3	1200	1203	1200
Fri Nov 12 17:02:44 2021	1636707764	0	1204	1204	1202
Fri Nov 12 17:02:40 2021	1636707760	0	1204	1204	1201
Fri Nov 12 17:03:01 2021	1636707781	0	1204	1204	1203
Fri Nov 12 17:02:57 2021	1636707777	0	1204	1204	1204
Fri Nov 12 17:02:37 2021	1636707757	0	1206	1206	1206
Fri Nov 12 17:02:39 2021	1636707759	0	1206	1206	1206
Fri Nov 12 17:02:43 2021	1636707763	0	1207	1207	1206
Fri Nov 12 17:02:55 2021	1636707775	0	1207	1207	1134
Fri Nov 12 17:02:40 2021	1636707760	0	1208	1208	1207
Fri Nov 12 17:03:02 2021	1636707782	0	1209	1209	1208
Fri Nov 12 17:02:49 2021	1636707769	0	1212	1212	310
Fri Nov 12 17:02:45 2021	1636707765	0	1214	1214	1214
Fri Nov 12 17:02:38 2021	1636707758	0	1214	1214	1214
Fri Nov 12 17:02:40 2021	1636707760	0	1215	1215	1208
Fri Nov 12 17:02:42 2021	1636707762	0	1215	1215	1215
Fri Nov 12 17:02:40 2021	1636707760	0	1215	1215	1214
Fri Nov 12 17:02:40 2021	1636707760	0	1215	1215	1215
Fri Nov 12 17:02:53 2021	1636707773	0	1216	1216	1215
Fri Nov 12 17:02:39 2021	1636707759	0	1217	1217	1216
Fri Nov 12 17:02:42 2021	1636707762	0	1218	1218	1216
Fri Nov 12 17:02:48 2021	1636707768	0	1219	1219	1219
Fri Nov 12 17:02:40 2021	1636707760	0	1220	1220	1214
Fri Nov 12 17:02:36 2021	1636707756	3	1219	1223	1219
Fri Nov 12 17:02:58 2021	1636707778	0	1223	1223	1219
Fri Nov 12 17:02:42 2021	1636707762	0	1224	1224	1223
Fri Nov 12 17:02:42 2021	1636707762	0	1226	1226	1226
Fri Nov 12 17:02:39 2021	1636707759	0	1227	1227	1225
Fri Nov 12 17:03:01 2021	1636707781	0	1230	1230	1230
Fri Nov 12 17:02:46 2021	1636707766	0	1232	1232	1231
Fri Nov 12 17:02:39 2021	1636707759	0	1232	1233	1231
Fri Nov 12 17:02:36 2021	1636707756	0	1234	1234	1233
Fri Nov 12 17:02:44 2021	1636707764	0	1237	1237	1236
Fri Nov 12 17:02:41 2021	1636707761	0	1237	1237	1236
Fri Nov 12 17:02:39 2021	1636707759	0	1238	1238	1233
Fri Nov 12 17:02:59 2021	1636707779	0	1240	1240	1239
Fri Nov 12 17:02:52 2021	1636707772	0	1241	1241	1240
Fri Nov 12 17:02:39 2021	1636707759	0	1241	1241	1241
Fri Nov 12 17:02:39 2021	1636707759	0	1241	1241	1241
Fri Nov 12 17:02:57 2021	1636707777	0	1241	1241	1241
Fri Nov 12 17:02:40 2021	1636707760	0	1241	1241	1241
Fri Nov 12 17:02:45 2021	1636707765	0	1242	1242	1242
Fri Nov 12 17:02:42 2021	1636707762	0	1243	1243	1227
Fri Nov 12 17:02:59 2021	1636707779	0	1244	1245	1244
Fri Nov 12 17:02:39 2021	1636707759	0	1244	1245	1244
Fri Nov 12 17:02:39 2021	1636707759	0	1247	1247	1246
Fri Nov 12 17:02:41 2021	1636707761	0	1251	1251	1245
Fri Nov 12 17:02:57 2021	1636707777	0	1254	1254	1253
Fri Nov 12 17:02:44 2021	1636707764	0	1254	1254	1253
Fri Nov 12 17:02:45 2021	1636707765	0	1254	1254	1254
Fri Nov 12 17:02:55 2021	1636707775	0	1255	1255	1243
Fri Nov 12 17:03:01 2021	1636707781	0	1256	1256	1255
Fri Nov 12 17:03:02 2021	1636707782	0	1256	1256	1255
Fri Nov 12 17:02:37 2021	1636707757	0	1256	1256	1255
Fri Nov 12 17:02:55 2021	1636707775	0	1257	1257	1256
Fri Nov 12 17:02:46 2021	1636707766	0	1257	1257	1257
Fri Nov 12 17:02:48 2021	1636707768	0	1261	1261	1182
Fri Nov 12 17:02:38 2021	1636707758	0	1261	1261	1261
Fri Nov 12 17:02:57 2021	1636707777	0	1262	1263	1262
Fri Nov 12 17:02:39 2021	1636707759	0	1263	1263	1261
Fri Nov 12 17:02:55 2021	1636707775	0	1264	1265	1264
Fri Nov 12 17:02:38 2021	1636707758	0	1267	1267	1264
Fri Nov 12 17:02:36 2021	1636707756	3	1264	1267	1264
Fri Nov 12 17:02:40 2021	1636707760	0	1267	1267	1267
Fri Nov 12 17:02:58 2021	1636707778	0	1268	1268	1267
Fri Nov 12 17:02:45 2021	1636707765	0	1268	1269	795
Fri Nov 12 17:02:45 2021	1636707765	0	1269	1269	1268
Fri Nov 12 17:02:46 2021	1636707766	0	1269	1269	1268
Fri Nov 12 17:02:44 2021	1636707764	0	1270	1270	1269
Fri Nov 12 17:02:45 2021	1636707765	0	1276	1276	1275
Fri Nov 12 17:03:01 2021	1636707781	0	1277	1277	1276
Fri Nov 12 17:02:58 2021	1636707778	0	1278	1278	1182
Fri Nov 12 17:02:49 2021	1636707769	0	1278	1278	1271
Fri Nov 12 17:02:44 2021	1636707764	0	1279	1279	1279
Fri Nov 12 17:03:01 2021	1636707781	0	1280	1280	1279
Fri Nov 12 17:02:36 2021	1636707756	2	1278	1281	1277
Fri Nov 12 17:02:41 2021	1636707761	0	1282	1282	1281
Fri Nov 12 17:02:37 2021	1636707757	0	1282	1282	1281
Fri Nov 12 17:02:55 2021	1636707775	0	1282	1283	1282
Fri Nov 12 17:02:39 2021	1636707759	0	1283	1283	1279
Fri Nov 12 17:02:40 2021	1636707760	0	1284	1284	1283
Fri Nov 12 17:02:42 2021	1636707762	0	1284	1284	1284
Fri Nov 12 17:02:42 2021	1636707762	0	1286	1286	1283
Fri Nov 12 17:02:39 2021	1636707759	0	1286	1286	1285
Fri Nov 12 17:02:36 2021	1636707756	3	1284	1286	1283
Fri Nov 12 17:02:59 2021	1636707779	0	1287	1287	1286
Fri Nov 12 17:02:37 2021	1636707757	0	1287	1287	1263
Fri Nov 12 17:02:36 2021	1636707756	3	1286	1289	1285
Fri Nov 12 17:02:45 2021	1636707765	0	1290	1291	1290
Fri Nov 12 17:02:49 2021	1636707769	0	1293	1293	384
Fri Nov 12 17:02:37 2021	1636707757	0	1294	1294	1293
Fri Nov 12 17:02:40 2021	1636707760	0	1297	1297	1296
Fri Nov 12 17:03:01 2021	1636707781	0	1297	1297	1296
Fri Nov 12 17:02:38 2021	1636707758	0	1297	1297	1292
Fri Nov 12 17:02:46 2021	1636707766	0	1297	1297	1078
Fri Nov 12 17:02:41 2021	1636707761	0	1299	1299	1298
Fri Nov 12 17:02:58 2021	1636707778	0	1301	1301	1297
Fri Nov 12 17:02:40 2021	1636707760	0	1301	1301	1301
Fri Nov 12 17:02:44 2021	1636707764	0	1302	1302	1301
Fri Nov 12 17:02:50 2021	1636707770	0	1302	1302	1301
Fri Nov 12 17:02:37 2021	1636707757	0	1303	1303	1302
Fri Nov 12 17:02:57 2021	1636707777	0	1304	1304	1304
Fri Nov 12 17:03:01 2021	1636707781	0	1307	1308	1307
Fri Nov 12 17:03:01 2021	1636707781	0	1308	1308	1307
Fri Nov 12 17:02:40 2021	1636707760	0	1308	1308	1290
Fri Nov 12 17:02:36 2021	1636707756	3	1309	1312	1308
Fri Nov 12 17:02:39 2021	1636707759	0	1312	1312	1311
Fri Nov 12 17:03:01 2021	1636707781	0	1312	1312	1311
Fri Nov 12 17:03:01 2021	1636707781	0	1312	1312	1311
Fri Nov 12 17:02:52 2021	1636707772	0	1312	1312	1312
Fri Nov 12 17:02:46 2021	1636707766	0	1313	1313	1312
Fri Nov 12 17:02:39 2021	1636707759	0	1313	1313	1313
Fri Nov 12 17:02:37 2021	1636707757	0	1314	1314	1313
Fri Nov 12 17:02:46 2021	1636707766	0	1315	1315	1108
Fri Nov 12 17:02:44 2021	1636707764	0	1315	1315	1315
Fri Nov 12 17:02:43 2021	1636707763	0	1316	1316	1312
Fri Nov 12 17:02:58 2021	1636707778	0	1316	1316	1315
Fri Nov 12 17:02:36 2021	1636707756	3	1313	1316	1313
Fri Nov 12 17:02:42 2021	1636707762	0	1318	1318	1317
Fri Nov 12 17:02:58 2021	1636707778	0	1319	1319	1306
Fri Nov 12 17:02:36 2021	1636707756	3	1318	1321	1317
Fri Nov 12 17:02:36 2021	1636707756	0	1323	1323	1322
Fri Nov 12 17:02:41 2021	1636707761	0	1323	1323	1319
Fri Nov 12 17:02:58 2021	1636707778	0	1326	1326	1326
Fri Nov 12 17:02:36 2021	1636707756	3	1324	1327	1324
Fri Nov 12 17:03:01 2021	1636707781	0	1328	1328	1327
Fri Nov 12 17:02:44 2021	1636707764	0	1330	1330	1330
Fri Nov 12 17:02:59 2021	1636707779	0	1332	1332	1331
Fri Nov 12 17:02:44 2021	1636707764	0	1332	1332	1331
Fri Nov 12 17:02:40 2021	1636707760	0	1332	1332	1332
Fri Nov 12 17:02:43 2021	1636707763	0	1333	1333	1332
Fri Nov 12 17:02:42 2021	1636707762	0	1335	1335	1335
Fri Nov 12 17:03:01 2021	1636707781	0	1343	1343	1342
Fri Nov 12 17:02:58 2021	1636707778	0	1344	1344	1319
Fri Nov 12 17:02:36 2021	1636707756	0	1344	1344	1344
Fri Nov 12 17:02:57 2021	1636707777	0	1344	1344	1315
Fri Nov 12 17:02:40 2021	1636707760	0	1344	1344	1344
Fri Nov 12 17:02:52 2021	1636707772	0	1345	1345	1135
Fri Nov 12 17:02:46 2021	1636707766	0	1345	1345	1117
Fri Nov 12 17:02:45 2021	1636707765	0	1345	1345	1344
Fri Nov 12 17:02:36 2021	1636707756	0	1345	1345	1345
Fri Nov 12 17:02:58 2021	1636707778	0	1346	1346	1346
Fri Nov 12 17:02:36 2021	1636707756	3	1344	1347	1343
Fri Nov 12 17:02:39 2021	1636707759	0	1348	1348	1292
Fri Nov 12 17:02:41 2021	1636707761	0	1350	1350	1349
Fri Nov 12 17:02:56 2021	1636707776	0	1352	1352	1351
Fri Nov 12 17:02:56 2021	1636707776	0	1352	1352	1351
Fri Nov 12 17:02:38 2021	1636707758	0	1353	1353	1352
Fri Nov 12 17:02:55 2021	1636707775	0	1353	1353	1352
Fri Nov 12 17:02:49 2021	1636707769	0	1355	1355	1354
Fri Nov 12 17:02:40 2021	1636707760	0	1356	1356	1344
Fri Nov 12 17:02:56 2021	1636707776	0	1361	1361	1361
Fri Nov 12 17:02:37 2021	1636707757	0	1363	1363	1362
Fri Nov 12 17:02:36 2021	1636707756	3	1361	1364	1360
Fri Nov 12 17:02:55 2021	1636707775	0	1364	1364	1363
Fri Nov 12 17:02:46 2021	1636707766	0	1364	1364	1363
Fri Nov 12 17:02:49 2021	1636707769	0	1364	1364	1355
Fri Nov 12 17:02:40 2021	1636707760	0	1365	1365	1364
Fri Nov 12 17:02:37 2021	1636707757	0	1366	1366	1365
Fri Nov 12 17:02:44 2021	1636707764	0	1366	1366	1366
Fri Nov 12 17:02:42 2021	1636707762	0	1368	1368	1367
Fri Nov 12 17:02:49 2021	1636707769	0	1368	1368	1367
Fri Nov 12 17:02:39 2021	1636707759	0	1368	1368	1367
Fri Nov 12 17:02:46 2021	1636707766	0	1368	1368	1366
Fri Nov 12 17:02:58 2021	1636707778	0	1370	1370	1369
Fri Nov 12 17:02:56 2021	1636707776	0	1370	1370	1370
Fri Nov 12 17:02:40 2021	1636707760	0	1372	1372	1371
Fri Nov 12 17:02:44 2021	1636707764	0	1374	1374	1373
Fri Nov 12 17:02:44 2021	1636707764	0	1374	1374	1374
Fri Nov 12 17:02:44 2021	1636707764	0	1375	1375	1375
Fri Nov 12 17:02:45 2021	1636707765	0	1376	1376	1375
Fri Nov 12 17:02:38 2021	1636707758	0	1376	1376	1375
Fri Nov 12 17:02:45 2021	1636707765	0	1379	1379	1378
Fri Nov 12 17:02:46 2021	1636707766	0	1380	1380	1379
Fri Nov 12 17:02:56 2021	1636707776	0	1380	1380	1380
Fri Nov 12 17:02:37 2021	1636707757	0	1380	1380	1379
Fri Nov 12 17:02:40 2021	1636707760	0	1382	1382	1381
Fri Nov 12 17:02:58 2021	1636707778	0	1383	1383	1382
Fri Nov 12 17:02:58 2021	1636707778	0	1384	1384	1384
Fri Nov 12 17:02:50 2021	1636707770	0	1385	1385	1384
Fri Nov 12 17:02:44 2021	1636707764	0	1387	1387	1386
Fri Nov 12 17:02:37 2021	1636707757	0	1387	1387	1386
Fri Nov 12 17:02:36 2021	1636707756	3	1386	1389	1382
Fri Nov 12 17:02:36 2021	1636707756	0	1390	1390	1375
Fri Nov 12 17:02:49 2021	1636707769	0	1393	1393	1388
Fri Nov 12 17:03:01 2021	1636707781	0	1393	1394	1392
Fri Nov 12 17:02:41 2021	1636707761	0	1394	1394	1394
Fri Nov 12 17:02:56 2021	1636707776	4	1392	1395	1391
Fri Nov 12 17:02:59 2021	1636707779	0	1399	1399	1398
Fri Nov 12 17:02:58 2021	1636707778	0	1399	1399	1389
Fri Nov 12 17:02:43 2021	1636707763	0	1400	1400	1399
Fri Nov 12 17:02:58 2021	1636707778	0	1400	1400	1399
Fri Nov 12 17:03:01 2021	1636707781	0	1401	1401	1400
Fri Nov 12 17:02:43 2021	1636707763	0	1401	1401	1401
Fri Nov 12 17:02:38 2021	1636707758	0	1404	1404	1403
Fri Nov 12 17:02:37 2021	1636707757	0	1407	1407	1406
Fri Nov 12 17:02:58 2021	1636707778	0	1408	1408	1408
Fri Nov 12 17:02:47 2021	1636707767	0	1408	1408	1408
Fri Nov 12 17:02:44 2021	1636707764	0	1408	1408	1408
Fri Nov 12 17:02:39 2021	1636707759	1	1410	1410	1409
Fri Nov 12 17:02:37 2021	1636707757	0	1416	1416	1415
Fri Nov 12 17:02:59 2021	1636707779	0	1418	1418	1398
Fri Nov 12 17:02:36 2021	1636707756	0	1419	1419	1418
Fri Nov 12 17:02:59 2021	1636707779	0	1420	1420	1420
Fri Nov 12 17:02:55 2021	1636707775	0	1421	1421	1420
Fri Nov 12 17:02:38 2021	1636707758	0	1422	1422	1417
Fri Nov 12 17:02:49 2021	1636707769	0	1422	1422	1420
Fri Nov 12 17:03:01 2021	1636707781	0	1423	1423	1423
Fri Nov 12 17:02:55 2021	1636707775	0	1425	1425	1425
Fri Nov 12 17:02:58 2021	1636707778	0	1432	1432	1429
Fri Nov 12 17:02:37 2021	1636707757	0	1436	1436	1436
Fri Nov 12 17:02:39 2021	1636707759	0	1438	1438	1438
Fri Nov 12 17:02:40 2021	1636707760	0	1439	1439	1438
Fri Nov 12 17:02:39 2021	1636707759	0	1442	1442	1441
Fri Nov 12 17:02:37 2021	1636707757	0	1446	1446	1445
Fri Nov 12 17:02:39 2021	1636707759	0	1447	1447	1446
Fri Nov 12 17:02:37 2021	1636707757	0	1447	1447	1446
Fri Nov 12 17:02:46 2021	1636707766	0	1452	1452	1452
Fri Nov 12 17:02:44 2021	1636707764	0	1452	1452	1452
Fri Nov 12 17:02:50 2021	1636707770	0	1454	1454	1453
Fri Nov 12 17:02:55 2021	1636707775	0	1455	1455	1443
Fri Nov 12 17:02:37 2021	1636707757	0	1458	1458	1457
Fri Nov 12 17:02:40 2021	1636707760	0	1458	1458	1458
Fri Nov 12 17:02:47 2021	1636707767	0	1461	1461	1460
Fri Nov 12 17:02:52 2021	1636707772	0	1462	1462	1449
Fri Nov 12 17:03:01 2021	1636707781	0	1463	1463	1462
Fri Nov 12 17:02:36 2021	1636707756	0	1463	1463	1463
Fri Nov 12 17:02:39 2021	1636707759	0	1467	1467	1150
Fri Nov 12 17:02:42 2021	1636707762	0	1468	1468	1468
Fri Nov 12 17:02:44 2021	1636707764	0	1469	1469	1467
Fri Nov 12 17:02:41 2021	1636707761	0	1469	1469	1467
Fri Nov 12 17:02:57 2021	1636707777	0	1470	1470	1469
Fri Nov 12 17:02:55 2021	1636707775	0	1472	1472	1471
Fri Nov 12 17:02:50 2021	1636707770	0	1473	1473	1472
Fri Nov 12 17:02:40 2021	1636707760	0	1474	1474	1473
Fri Nov 12 17:02:38 2021	1636707758	0	1476	1476	1475
Fri Nov 12 17:02:37 2021	1636707757	0	1478	1478	1445
Fri Nov 12 17:02:44 2021	1636707764	0	1482	1482	1481
Fri Nov 12 17:02:48 2021	1636707768	0	1482	1482	1481
Fri Nov 12 17:02:36 2021	1636707756	3	1483	1485	1482
Fri Nov 12 17:02:46 2021	1636707766	0	1486	1486	1482
Fri Nov 12 17:02:37 2021	1636707757	0	1488	1488	1487
Fri Nov 12 17:02:56 2021	1636707776	0	1489	1489	1488
Fri Nov 12 17:03:01 2021	1636707781	0	1489	1489	1488
Fri Nov 12 17:02:45 2021	1636707765	0	1489	1489	1489
Fri Nov 12 17:03:01 2021	1636707781	0	1493	1493	1492
Fri Nov 12 17:02:44 2021	1636707764	0	1493	1493	1492
Fri Nov 12 17:02:50 2021	1636707770	0	1494	1494	1479
Fri Nov 12 17:02:38 2021	1636707758	0	1495	1495	1493
Fri Nov 12 17:02:45 2021	1636707765	0	1495	1495	1494
Fri Nov 12 17:02:40 2021	1636707760	0	1495	1495	1495
Fri Nov 12 17:02:57 2021	1636707777	0	1495	1495	1495
Fri Nov 12 17:02:36 2021	1636707756	3	1493	1497	1492
Fri Nov 12 17:02:54 2021	1636707774	0	1497	1497	1496
Fri Nov 12 17:02:37 2021	1636707757	0	1497	1497	1496
Fri Nov 12 17:02:40 2021	1636707760	0	1497	1497	1494
Fri Nov 12 17:02:37 2021	1636707757	0	1497	1497	1497
Fri Nov 12 17:02:54 2021	1636707774	0	1500	1500	1500
Fri Nov 12 17:03:02 2021	1636707782	0	1503	1503	1502
Fri Nov 12 17:02:55 2021	1636707775	0	1504	1504	1503
Fri Nov 12 17:02:37 2021	1636707757	0	1505	1505	1502
Fri Nov 12 17:02:51 2021	1636707771	0	1507	1507	1477
Fri Nov 12 17:02:56 2021	1636707776	0	1509	1509	1340
Fri Nov 12 17:02:37 2021	1636707757	0	1509	1509	1509
Fri Nov 12 17:02:42 2021	1636707762	0	1510	1510	1501
Fri Nov 12 17:02:37 2021	1636707757	0	1514	1514	1470
Fri Nov 12 17:03:01 2021	1636707781	0	1514	1514	1513
Fri Nov 12 17:02:40 2021	1636707760	0	1516	1516	1515
Fri Nov 12 17:02:50 2021	1636707770	0	1517	1517	1516
Fri Nov 12 17:02:40 2021	1636707760	0	1522	1522	733
Fri Nov 12 17:02:37 2021	1636707757	0	1523	1523	1522
Fri Nov 12 17:02:44 2021	1636707764	0	1526	1526	1524
Fri Nov 12 17:02:43 2021	1636707763	0	1526	1526	1498
Fri Nov 12 17:02:45 2021	1636707765	0	1528	1528	1528
Fri Nov 12 17:02:39 2021	1636707759	0	1529	1529	1528
Fri Nov 12 17:02:44 2021	1636707764	0	1529	1529	1528
Fri Nov 12 17:02:37 2021	1636707757	0	1531	1531	1528
Fri Nov 12 17:02:37 2021	1636707757	0	1532	1532	1528
Fri Nov 12 17:02:56 2021	1636707776	0	1532	1532	1523
Fri Nov 12 17:02:36 2021	1636707756	3	1530	1533	1530
Fri Nov 12 17:02:59 2021	1636707779	0	1535	1535	1535
Fri Nov 12 17:03:00 2021	1636707780	0	1535	1535	1534
Fri Nov 12 17:02:37 2021	1636707757	0	1535	1536	1532
Fri Nov 12 17:02:40 2021	1636707760	0	1537	1537	1537
Fri Nov 12 17:02:37 2021	1636707757	0	1538	1538	1537
Fri Nov 12 17:02:46 2021	1636707766	0	1541	1541	1540
Fri Nov 12 17:02:43 2021	1636707763	0	1542	1542	1535
Fri Nov 12 17:02:57 2021	1636707777	0	1542	1542	1541
Fri Nov 12 17:02:40 2021	1636707760	0	1544	1544	755
Fri Nov 12 17:02:47 2021	1636707767	0	1544	1544	1544
Fri Nov 12 17:03:01 2021	1636707781	0	1545	1545	1545
Fri Nov 12 17:03:01 2021	1636707781	0	1549	1550	1549
Fri Nov 12 17:02:43 2021	1636707763	0	1551	1551	1547
Fri Nov 12 17:02:48 2021	1636707768	0	1552	1552	1552
Fri Nov 12 17:02:44 2021	1636707764	0	1553	1553	1553
Fri Nov 12 17:02:53 2021	1636707773	0	1555	1555	162
Fri Nov 12 17:02:46 2021	1636707766	0	1556	1556	1555
Fri Nov 12 17:02:40 2021	1636707760	0	1556	1556	1556
Fri Nov 12 17:02:45 2021	1636707765	0	1556	1556	1474
Fri Nov 12 17:03:01 2021	1636707781	0	1557	1557	1556
Fri Nov 12 17:02:59 2021	1636707779	0	1559	1559	1558
Fri Nov 12 17:02:38 2021	1636707758	0	1562	1562	1561
Fri Nov 12 17:02:44 2021	1636707764	0	1562	1562	1562
Fri Nov 12 17:02:56 2021	1636707776	1	1561	1562	1561
Fri Nov 12 17:02:46 2021	1636707766	0	1563	1563	1562
Fri Nov 12 17:02:46 2021	1636707766	0	1563	1563	1563
Fri Nov 12 17:02:58 2021	1636707778	0	1565	1565	1564
